3.00,128.15,2215.37,48.00,868.93
2.00,93.40,1177.48,30.00,588.53
1.00,68.83,1130.05,5.00,404.20
3.00,103.19,1976.39,31.00,712.48
4.00,99.28,2024.62,38.00,760.10
2.00,60.28,1031.49,27.00,664.71
1.00,54.33,500.00,43.00,721.28
2.00,112.76,1757.54,49.00,795.27
4.00,114.20,2665.65,54.00,1023.65
4.00,134.40,2812.83,19.00,545.29
5.00,106.44,3102.07,59.00,1024.80
5.00,113.27,2718.39,45.00,561.98
4.00,113.91,2720.44,15.00,427.81
5.00,143.25,3461.07,22.00,588.57
2.00,88.81,1464.90,7.00,274.67
5.00,142.70,3192.76,34.00,879.09
4.00,93.89,2724.52,55.00,1054.74
5.00,99.97,2358.40,39.00,768.23
1.00,94.99,1359.59,36.00,580.60
3.00,120.28,2312.06,12.00,424.19
1.00,71.78,1181.83,6.00,626.47
1.00,72.18,500.00,40.00,669.91
2.00,76.44,1073.94,22.00,698.96
3.00,99.92,1753.89,24.00,445.49
4.00,114.77,2754.67,45.00,970.76
1.00,73.68,710.23,5.00,392.62
3.00,97.66,1614.01,22.00,557.05
4.00,118.72,2310.98,15.00,621.55
4.00,112.58,2463.22,59.00,1024.09
2.00,96.72,1370.57,54.00,841.87
4.00,108.66,2398.17,35.00,636.89
2.00,68.25,1613.81,51.00,784.17
1.00,75.40,795.53,6.00,502.17
2.00,78.01,968.10,35.00,719.56
4.00,142.92,3334.93,49.00,752.77
2.00,57.06,701.53,32.00,427.92
4.00,95.61,2037.78,28.00,794.88
2.00,95.89,1770.10,12.00,507.02
5.00,154.30,3888.42,48.00,843.00
5.00,137.81,3586.48,32.00,846.96
4.00,91.53,1882.36,39.00,885.32
3.00,112.40,2633.81,33.00,568.37
1.00,62.93,759.76,18.00,671.86
4.00,96.70,2136.51,21.00,522.02
4.00,141.84,3049.21,30.00,732.43
4.00,125.36,2699.70,20.00,460.65
2.00,132.55,2008.29,41.00,907.81
5.00,111.88,2760.30,62.00,909.79
3.00,117.90,1868.63,18.00,573.11
2.00,84.08,1199.83,50.00,812.13
5.00,127.50,2806.94,48.00,1003.95
4.00,102.73,2711.72,43.00,826.94
3.00,94.60,2118.21,59.00,899.14
4.00,138.10,2273.99,29.00,619.52
1.00,74.02,1294.03,53.00,825.92
2.00,105.31,2084.34,20.00,461.49
1.00,80.90,819.26,40.00,653.33
3.00,99.01,2081.55,13.00,516.76
3.00,93.15,1870.00,32.00,617.72
4.00,124.42,3087.95,50.00,784.37
1.00,48.06,500.00,29.00,509.01
5.00,87.86,2387.36,64.00,805.36
3.00,109.57,2318.15,24.00,750.87
5.00,132.05,2994.83,53.00,959.63
1.00,68.61,917.81,14.00,387.58
2.00,91.06,1574.79,43.00,908.74
1.00,113.24,1675.26,51.00,864.80
2.00,100.23,1405.27,39.00,665.88
4.00,143.09,2420.96,30.00,546.27
3.00,85.23,2162.88,26.00,493.22
2.00,87.58,1687.69,13.00,581.47
3.00,97.71,2595.05,28.00,697.67
3.00,109.51,2807.65,15.00,575.76
5.00,115.59,2308.25,46.00,879.22
2.00,89.55,1117.19,55.00,900.10
1.00,75.00,500.00,28.00,553.64
2.00,96.77,1485.77,38.00,652.39
2.00,89.59,1069.22,36.00,680.36
2.00,91.11,1413.43,31.00,663.15
4.00,91.21,2709.03,31.00,559.63
4.00,120.61,2586.53,59.00,1078.16
1.00,91.03,616.06,13.00,527.53
4.00,102.43,2722.96,23.00,603.82
2.00,129.11,2329.16,31.00,966.68
3.00,123.51,2231.81,21.00,838.68
4.00,85.78,2362.95,44.00,867.70
3.00,98.41,1509.54,10.00,481.53
1.00,74.79,1338.29,21.00,540.46
5.00,85.55,1615.23,53.00,840.04
2.00,82.52,1845.98,34.00,625.11
3.00,110.92,1965.67,40.00,787.96
4.00,137.04,2262.67,38.00,829.77
3.00,78.87,1463.00,27.00,387.41
1.00,74.59,1378.38,10.00,401.29
1.00,94.44,1487.83,27.00,651.85
5.00,119.22,2680.75,36.00,752.54
2.00,99.91,2312.94,45.00,794.47
2.00,131.58,2279.68,9.00,221.46
2.00,115.52,1906.16,23.00,690.03
5.00,123.96,3016.13,28.00,684.70
5.00,142.53,2876.88,53.00,1030.31
2.00,74.77,579.82,22.00,441.85
2.00,63.69,903.66,34.00,674.03
2.00,72.40,1693.89,16.00,529.72
3.00,69.57,944.70,31.00,533.07
1.00,59.42,760.34,49.00,760.45
4.00,109.32,2156.07,22.00,636.05
2.00,81.19,1186.92,27.00,711.87
4.00,122.28,2519.82,54.00,846.93
4.00,129.65,3214.60,60.00,977.13
3.00,123.55,2271.42,45.00,696.28
1.00,68.28,521.90,33.00,521.71
5.00,167.22,3865.28,46.00,813.95
4.00,77.33,2549.02,22.00,419.27
5.00,102.05,2952.41,16.00,435.25
5.00,128.49,3015.27,42.00,899.45
3.00,61.80,1858.71,34.00,558.07
2.00,90.69,1587.05,27.00,635.38
5.00,114.40,2817.26,44.00,766.70
2.00,30.00,500.00,8.00,488.41
5.00,163.44,3899.52,21.00,522.70
1.00,104.88,1345.02,4.00,301.52
3.00,87.69,1670.07,56.00,808.47
1.00,83.49,1214.53,31.00,739.78
1.00,64.24,540.91,17.00,408.38
5.00,126.13,2654.30,36.00,699.95
2.00,121.25,1923.34,39.00,830.94
3.00,81.74,1591.14,19.00,385.15
2.00,69.53,880.90,12.00,492.21
4.00,134.52,2265.63,42.00,930.84
1.00,83.56,500.00,38.00,804.38
1.00,86.63,1497.09,13.00,494.32
4.00,106.16,2168.12,52.00,817.02
3.00,75.38,1671.77,20.00,484.85
2.00,128.07,1581.68,17.00,562.79
4.00,137.90,3629.25,60.00,1029.65
2.00,95.78,1473.64,13.00,569.84
2.00,83.77,1735.77,55.00,1020.16
2.00,122.16,2129.04,42.00,837.72
5.00,141.51,3692.95,61.00,1096.78
5.00,113.13,2814.17,64.00,1039.67
5.00,117.97,2722.78,49.00,841.27
5.00,173.74,4404.47,17.00,548.20
5.00,126.53,3926.18,64.00,1161.94
1.00,52.13,500.00,5.00,311.69
1.00,65.67,500.00,50.00,764.95
1.00,83.54,1142.77,34.00,559.59
1.00,66.66,980.83,23.00,692.10
1.00,80.54,500.00,50.00,813.68
4.00,122.70,2740.64,32.00,782.15
2.00,60.96,1269.24,14.00,505.73
4.00,116.44,2534.70,45.00,884.23
4.00,117.41,2465.64,40.00,813.58
4.00,141.52,2613.10,40.00,690.36
4.00,142.55,3744.84,48.00,884.85
4.00,145.64,2982.01,59.00,1104.52
3.00,87.66,2100.84,28.00,653.74
1.00,84.02,1441.08,44.00,1119.27
2.00,102.12,2200.58,9.00,509.34
2.00,116.14,2743.42,11.00,515.46
1.00,101.20,1214.77,25.00,704.26
1.00,79.03,500.00,32.00,635.49
3.00,76.91,1548.32,50.00,900.80
1.00,49.87,500.00,9.00,510.22
2.00,113.15,2221.99,12.00,548.76
4.00,110.02,2466.54,23.00,548.84
4.00,118.80,2683.72,52.00,910.66
4.00,86.83,1886.68,23.00,418.99
1.00,92.58,1231.05,44.00,850.23
3.00,99.27,1628.16,35.00,755.14
3.00,94.23,2376.75,35.00,784.76
4.00,131.28,3075.23,25.00,559.63
5.00,142.60,3158.63,65.00,869.73
3.00,91.40,1822.07,26.00,738.71
2.00,89.21,1325.22,53.00,852.65
3.00,40.72,1086.02,53.00,456.35
3.00,74.40,1635.77,22.00,549.21
3.00,123.73,2824.93,53.00,826.80
5.00,131.29,3235.67,31.00,629.04
5.00,149.90,3732.42,21.00,538.96
2.00,93.79,1666.11,41.00,860.36
1.00,75.00,500.00,7.00,437.24
1.00,103.49,1568.88,50.00,844.68
1.00,40.89,587.78,8.00,269.67
1.00,43.36,500.00,7.00,496.56
1.00,84.77,558.52,11.00,356.41
4.00,102.13,2699.45,44.00,657.42
5.00,117.49,2900.27,56.00,1080.98
1.00,78.19,1033.09,16.00,455.04
4.00,119.88,3180.98,20.00,494.65
2.00,94.91,1543.52,40.00,585.44
3.00,89.97,2727.00,55.00,764.81
2.00,76.76,1741.04,21.00,374.58
3.00,95.13,2130.93,34.00,723.33
5.00,124.07,2647.40,34.00,597.53
1.00,87.40,1299.85,30.00,598.64
4.00,99.35,1659.87,23.00,573.79
4.00,109.69,2401.01,22.00,680.05
1.00,73.28,1393.59,32.00,519.00
3.00,108.12,1693.11,32.00,724.25
4.00,135.73,3558.54,34.00,707.38
2.00,115.00,1734.35,19.00,415.66
3.00,63.92,1196.90,44.00,648.49
3.00,60.55,1688.26,22.00,448.75
3.00,110.93,2286.11,52.00,1036.21
5.00,121.08,2814.64,26.00,434.50
5.00,120.70,3526.95,64.00,814.56
4.00,129.46,3008.60,57.00,1134.94
2.00,98.43,1472.77,55.00,1016.27
4.00,106.08,2681.96,33.00,682.21
2.00,73.32,1246.57,37.00,749.89
2.00,95.97,1358.92,52.00,977.86
2.00,61.73,909.60,48.00,610.00
5.00,109.56,3253.59,37.00,674.63
1.00,65.56,500.00,4.00,290.64
2.00,76.91,1255.91,31.00,647.38
1.00,81.10,1317.56,20.00,547.10
3.00,103.37,1402.59,22.00,374.10
2.00,119.99,1541.44,33.00,688.27
5.00,150.34,2614.56,40.00,863.97
2.00,80.41,1800.79,46.00,740.45
2.00,87.96,1459.11,44.00,704.77
1.00,55.38,500.00,36.00,643.36
2.00,119.90,1690.40,41.00,963.93
3.00,98.47,2584.12,30.00,578.02
1.00,79.28,1044.42,22.00,624.32
3.00,86.54,1475.51,22.00,480.32
2.00,111.01,1493.48,11.00,357.32
5.00,144.30,3104.15,50.00,1059.49
5.00,129.61,2795.19,35.00,712.81
3.00,89.03,1931.92,48.00,716.43
4.00,138.85,3101.76,52.00,1024.82
5.00,151.26,3361.88,35.00,758.34
3.00,100.75,1553.09,15.00,612.97
5.00,148.54,3385.04,16.00,591.79
5.00,131.93,3318.88,51.00,941.19
1.00,52.89,1007.25,53.00,762.04
1.00,60.12,601.99,50.00,763.03
2.00,59.26,953.88,30.00,657.74
3.00,98.73,2384.74,56.00,1058.00
2.00,97.43,2047.44,50.00,712.10
5.00,95.93,2911.00,30.00,730.77
5.00,127.02,2834.03,17.00,411.71
2.00,61.20,1010.97,28.00,487.70
2.00,73.03,1204.70,29.00,687.40
3.00,94.11,2191.80,26.00,575.43
1.00,86.77,989.17,19.00,640.63
3.00,96.39,2020.38,58.00,855.07
4.00,112.13,2575.43,31.00,599.96
2.00,79.51,898.08,37.00,600.88
5.00,105.54,3151.35,52.00,958.50
3.00,127.59,2461.36,43.00,760.13
5.00,132.76,3349.99,52.00,943.87
3.00,103.10,1660.17,17.00,410.12
4.00,136.87,2237.88,20.00,704.04
4.00,131.11,2722.47,35.00,765.63
2.00,45.35,500.00,43.00,559.53
2.00,112.67,2114.89,19.00,775.15
5.00,100.60,2161.17,41.00,921.20
3.00,95.71,1928.66,20.00,451.21
5.00,149.92,3355.87,41.00,775.39
5.00,143.24,3291.26,20.00,665.91
5.00,133.89,3039.31,45.00,980.59
4.00,105.15,2066.95,59.00,954.80
5.00,136.91,2855.80,38.00,783.98
4.00,102.13,1937.64,34.00,726.15
2.00,89.34,773.63,29.00,626.29
5.00,121.95,3406.88,26.00,732.79
5.00,126.49,3589.42,25.00,581.00
3.00,61.30,2103.30,15.00,386.33
2.00,110.30,2026.79,48.00,727.65
1.00,99.44,851.38,11.00,617.19
4.00,114.99,2455.39,62.00,922.30
2.00,53.90,1138.20,49.00,843.07
4.00,99.31,2210.49,19.00,495.19
4.00,137.55,2623.38,44.00,939.20
4.00,107.51,2509.00,44.00,906.00
4.00,134.57,3289.53,54.00,1060.40
3.00,98.01,1289.11,46.00,863.09
5.00,152.34,3433.87,59.00,1219.09
1.00,113.68,769.85,39.00,658.91
3.00,110.77,1818.89,36.00,629.32
5.00,110.71,2360.45,19.00,572.61
4.00,129.11,2729.08,53.00,783.43
5.00,132.44,3560.60,60.00,1058.57
2.00,73.43,1278.29,39.00,520.33
5.00,137.15,3544.20,54.00,1162.33
1.00,68.20,616.12,13.00,485.19
3.00,72.86,1481.07,48.00,846.27
5.00,119.43,3028.06,25.00,565.94
3.00,125.37,2070.84,34.00,838.61
3.00,87.14,1678.02,50.00,624.96
4.00,105.56,1867.48,16.00,657.43
3.00,67.38,1419.39,52.00,642.69
1.00,82.15,910.50,43.00,983.82
3.00,96.37,1598.12,47.00,706.36
3.00,94.07,1349.91,14.00,556.15
3.00,128.86,2998.13,37.00,902.62
5.00,121.24,3188.37,29.00,735.48
5.00,107.52,3677.22,45.00,803.32
5.00,132.36,2904.89,52.00,1111.36
4.00,138.63,2942.43,33.00,903.42
4.00,138.44,3839.34,21.00,568.46
5.00,136.71,3430.07,48.00,973.89
3.00,112.80,2710.77,18.00,622.90
2.00,79.96,1634.32,32.00,544.60
4.00,138.94,3153.42,34.00,756.97
2.00,66.92,554.61,16.00,644.19
4.00,134.81,2912.88,31.00,663.70
5.00,144.94,3553.34,64.00,1135.25
2.00,61.61,832.69,12.00,386.15
4.00,101.76,2407.31,59.00,1162.91
4.00,111.27,2391.60,30.00,622.80
3.00,92.56,795.55,14.00,515.69
1.00,80.37,1653.80,43.00,890.89
2.00,79.49,1490.92,32.00,707.96
3.00,104.36,2057.43,13.00,528.87
4.00,129.07,2724.10,42.00,892.35
1.00,84.98,1085.34,37.00,737.43
3.00,105.69,2985.45,43.00,814.60
5.00,128.95,3113.00,58.00,1001.60
3.00,79.11,1215.84,55.00,782.73
1.00,62.15,1031.99,34.00,722.55
2.00,59.98,1334.11,56.00,745.12
2.00,76.98,1186.71,35.00,670.53
2.00,73.80,1295.64,14.00,323.50
4.00,122.94,2852.41,47.00,948.13
3.00,105.00,1629.04,55.00,957.81
5.00,118.13,2765.77,50.00,615.63
1.00,82.46,1200.03,30.00,480.47
5.00,125.76,2910.07,31.00,683.94
4.00,72.49,1781.66,47.00,785.84
3.00,104.21,3183.46,19.00,609.69
4.00,118.99,2135.21,55.00,811.92
3.00,99.28,2443.22,49.00,841.17
3.00,117.08,2534.67,19.00,686.21
1.00,79.59,923.36,25.00,370.90
2.00,87.42,1286.59,40.00,428.05
1.00,65.89,830.62,32.00,811.38
4.00,107.70,2809.45,17.00,614.91
2.00,115.60,2650.85,11.00,355.89
2.00,99.55,1864.45,38.00,798.07
5.00,149.99,4224.77,37.00,794.77
3.00,102.12,1893.22,38.00,836.27
4.00,89.58,2124.66,50.00,817.32
1.00,77.94,500.00,47.00,839.93
5.00,136.53,2569.84,27.00,646.45
2.00,87.82,1446.34,53.00,822.45
2.00,97.11,1175.78,18.00,631.95
2.00,90.02,1932.66,53.00,747.50
2.00,87.07,1562.23,29.00,502.80
2.00,62.14,892.67,22.00,567.41
2.00,76.56,1546.16,37.00,710.52
1.00,83.67,1235.81,44.00,606.49
5.00,99.81,2647.23,36.00,555.31
4.00,112.07,3280.26,48.00,823.34
5.00,153.76,3442.75,39.00,875.77
4.00,80.16,1957.56,42.00,711.88
5.00,124.48,3018.09,28.00,583.15
2.00,99.65,2343.59,54.00,877.66
3.00,110.00,1624.86,40.00,911.43
1.00,71.68,752.70,11.00,440.75
2.00,94.93,1010.44,38.00,701.96
5.00,107.91,2848.64,22.00,623.94
2.00,85.60,1745.94,41.00,628.48
2.00,85.08,2090.69,24.00,510.24
4.00,120.81,3003.18,32.00,712.00
3.00,71.52,1886.13,25.00,521.16
2.00,72.69,1041.09,55.00,738.93
3.00,71.47,1592.49,49.00,857.41
5.00,108.58,2153.32,51.00,896.56
1.00,60.97,500.00,38.00,686.58
5.00,178.31,4113.84,40.00,1065.89
1.00,89.67,1461.87,25.00,448.24
1.00,94.17,1140.94,48.00,763.50
5.00,145.31,3256.90,51.00,853.45
3.00,95.20,2563.98,55.00,957.01
4.00,127.35,2516.46,15.00,585.53
1.00,59.89,1098.02,37.00,710.12
1.00,94.48,1572.74,5.00,334.62
5.00,133.90,3143.64,33.00,768.38
1.00,72.09,1112.67,9.00,455.77
2.00,106.94,1799.13,54.00,884.82
2.00,118.01,2061.63,37.00,827.36
5.00,108.23,2618.20,62.00,995.87
3.00,106.42,2199.82,22.00,418.85
5.00,97.19,2786.04,61.00,899.47
5.00,151.90,3381.23,19.00,583.51
3.00,67.77,1760.15,23.00,480.31
4.00,109.89,2748.51,60.00,1031.10
5.00,105.81,3079.60,17.00,391.06
1.00,74.57,763.29,12.00,490.71
1.00,79.54,1799.50,14.00,569.80
4.00,112.68,1998.24,21.00,390.77
5.00,159.12,3837.89,49.00,944.60
4.00,89.95,2464.93,40.00,767.04
5.00,153.57,3697.56,46.00,864.85
2.00,96.91,2120.31,12.00,475.16
3.00,147.44,2585.28,59.00,1047.14
2.00,110.84,2252.28,34.00,434.09
4.00,83.03,2025.56,43.00,668.42
5.00,123.09,3067.96,24.00,644.33
2.00,105.77,2125.46,49.00,775.95
1.00,114.28,1426.73,42.00,991.37
2.00,104.40,1034.86,12.00,513.39
3.00,107.99,2115.31,47.00,883.36
4.00,114.48,2674.46,25.00,735.48
4.00,115.34,2464.50,58.00,1043.20
4.00,139.22,2483.16,17.00,661.94
2.00,102.48,1839.30,20.00,518.71
5.00,113.53,2293.46,34.00,838.35
1.00,63.52,853.89,17.00,381.86
3.00,105.02,2159.14,13.00,536.07
4.00,132.54,2152.57,35.00,932.93
3.00,120.90,2652.74,52.00,728.01
5.00,118.63,3163.00,29.00,764.91
1.00,75.55,1031.09,46.00,792.50
1.00,82.21,1162.71,25.00,373.41
3.00,117.04,2304.70,45.00,752.76
1.00,69.72,689.88,40.00,831.80
3.00,86.19,2066.96,10.00,366.64
5.00,94.17,2708.70,40.00,882.09
4.00,135.87,2360.25,44.00,771.08
2.00,79.49,1559.52,51.00,844.91
3.00,104.03,1479.57,48.00,897.66
1.00,76.95,979.06,33.00,736.82
1.00,91.62,2022.89,18.00,380.62
5.00,107.63,2973.31,57.00,948.08
1.00,77.15,500.00,36.00,417.36
5.00,157.11,3485.43,42.00,777.57
2.00,94.25,1012.84,25.00,370.27
1.00,90.32,1068.36,26.00,575.62
1.00,73.44,1357.61,7.00,561.93
2.00,118.72,2598.05,26.00,720.96
2.00,110.60,1744.86,52.00,939.32
1.00,94.66,1655.41,4.00,374.70
2.00,97.73,2709.17,9.00,429.82
3.00,86.34,1825.29,32.00,643.56
1.00,74.52,1520.85,38.00,663.88
2.00,116.29,2036.43,12.00,326.25
2.00,64.79,1382.33,28.00,542.71
4.00,99.84,1713.56,28.00,606.89
3.00,96.64,1222.45,32.00,663.81
1.00,47.12,641.31,30.00,585.66
4.00,96.20,1866.22,35.00,628.43
4.00,130.50,2594.22,54.00,950.22
4.00,128.97,2514.69,62.00,1147.47
1.00,83.29,1428.12,36.00,903.38
4.00,123.62,2309.21,25.00,655.98
1.00,68.12,752.93,8.00,360.53
2.00,80.26,1221.09,12.00,555.99
5.00,110.22,2620.65,58.00,808.72
2.00,76.38,1378.04,25.00,509.41
4.00,112.85,2527.15,60.00,951.38
1.00,88.61,1018.35,10.00,491.31
4.00,83.95,2514.80,45.00,617.14
2.00,98.98,1232.29,13.00,346.66
1.00,92.14,1152.06,39.00,717.19
2.00,59.60,1499.94,28.00,403.70
4.00,87.97,2467.08,26.00,656.42
2.00,106.69,1548.70,35.00,641.68
5.00,142.54,3076.16,43.00,974.17
3.00,102.34,2140.98,49.00,790.40
5.00,118.86,2938.31,45.00,906.65
5.00,109.25,2203.02,25.00,626.11
3.00,92.44,1074.53,55.00,862.29
2.00,78.67,1134.88,11.00,314.79
5.00,108.11,2756.80,18.00,613.18
4.00,132.37,2835.06,40.00,904.02
2.00,68.12,1124.13,45.00,700.96
2.00,70.55,1112.81,31.00,620.18
1.00,96.86,1318.01,12.00,478.91
1.00,98.41,1607.82,10.00,306.58
3.00,86.41,2292.32,30.00,598.23
1.00,84.81,716.45,27.00,783.95
1.00,46.56,840.66,50.00,665.70
1.00,63.13,500.00,34.00,703.34
4.00,155.75,3140.13,29.00,686.67
3.00,97.16,2212.77,28.00,431.67
5.00,160.63,3779.96,57.00,948.01
4.00,109.53,2039.03,41.00,902.52
4.00,108.03,2516.14,14.00,454.13
3.00,111.82,2572.88,50.00,823.33
2.00,85.24,1761.85,30.00,472.07
3.00,103.29,2635.95,35.00,632.79
5.00,120.41,3215.85,38.00,780.24
1.00,83.65,500.00,43.00,902.79
5.00,125.76,2657.18,20.00,530.10
1.00,99.33,1852.62,28.00,750.96
5.00,140.09,2970.17,22.00,632.61
3.00,57.78,1542.54,10.00,436.74
1.00,61.71,602.24,8.00,426.45
2.00,74.01,1345.21,7.00,466.09
5.00,120.96,3008.82,59.00,876.60
1.00,37.56,500.00,28.00,422.66
5.00,132.28,3626.49,29.00,746.48
3.00,72.72,1106.81,25.00,331.60
3.00,84.40,1359.83,17.00,621.88
3.00,114.83,2701.22,58.00,948.39
3.00,85.88,1495.29,32.00,598.77
4.00,114.25,2539.51,44.00,827.85
4.00,123.77,2707.60,17.00,589.75
3.00,100.70,2447.75,28.00,802.97
4.00,136.35,3128.77,60.00,1045.69
5.00,101.47,2237.98,63.00,1007.37
2.00,84.62,1745.55,9.00,549.42
4.00,116.93,2648.11,30.00,719.77
2.00,64.06,737.09,41.00,719.11
3.00,124.55,2447.59,24.00,647.32
3.00,138.44,2752.21,39.00,779.79
2.00,148.46,2451.37,26.00,629.88
4.00,112.73,2748.99,20.00,466.71
4.00,120.33,2538.12,28.00,638.46
3.00,101.16,2167.91,41.00,848.44
3.00,94.62,2021.63,47.00,761.26
4.00,122.95,2853.50,52.00,803.00
3.00,74.49,1707.34,14.00,454.41
5.00,90.58,2727.64,21.00,610.30
1.00,107.63,1602.72,24.00,730.64
1.00,35.32,500.00,28.00,449.69
5.00,156.81,3731.33,37.00,622.50
5.00,112.04,3246.55,30.00,809.63
3.00,91.64,2250.67,30.00,608.74
4.00,135.35,3450.25,40.00,760.44
2.00,75.91,1491.05,44.00,748.51
2.00,89.43,1419.15,53.00,888.11
4.00,131.45,3027.90,33.00,663.13
1.00,79.49,1521.17,21.00,566.42
2.00,64.72,510.95,32.00,508.39
4.00,126.34,3261.57,43.00,541.48
2.00,107.78,1972.75,34.00,853.56
3.00,91.90,2029.95,27.00,655.00
3.00,80.31,1727.60,47.00,698.21
4.00,137.87,2036.04,53.00,1158.89
1.00,54.03,500.00,48.00,847.80
3.00,90.15,1676.25,17.00,657.89
2.00,86.03,1038.92,47.00,754.39
2.00,82.64,1499.03,15.00,461.32
4.00,127.54,2533.24,17.00,621.95
4.00,106.03,3028.17,44.00,860.23
3.00,64.48,1284.23,36.00,520.05
4.00,113.38,2430.11,17.00,351.91
2.00,74.66,500.00,14.00,676.15
5.00,114.17,2284.51,18.00,460.76
3.00,66.50,1492.22,26.00,476.48
1.00,63.89,500.00,13.00,508.99
3.00,132.34,2532.73,10.00,648.48
5.00,129.43,2352.43,61.00,1166.60
4.00,97.17,2028.48,34.00,731.79
3.00,124.77,2915.60,13.00,295.24
1.00,75.39,882.81,40.00,769.42
5.00,121.02,3247.85,40.00,714.81
5.00,108.68,1935.39,20.00,509.94
4.00,119.17,3592.79,54.00,898.39
1.00,57.28,898.47,51.00,668.11
1.00,81.92,1146.43,12.00,393.05
5.00,138.70,3096.05,31.00,573.44
1.00,30.00,558.20,11.00,415.53
2.00,120.35,1645.33,46.00,791.32
3.00,101.30,1926.83,58.00,963.47
2.00,70.05,874.56,47.00,561.84
5.00,123.28,3318.74,54.00,970.21
5.00,116.92,2040.18,52.00,965.32
2.00,70.03,1204.76,39.00,741.66
1.00,124.65,2165.30,49.00,768.93
3.00,88.67,1633.68,46.00,734.63
4.00,119.65,2798.01,29.00,388.90
4.00,116.74,2491.76,17.00,484.67
4.00,137.71,3298.12,39.00,982.94
5.00,126.75,3340.64,45.00,883.56
4.00,101.40,3390.77,43.00,843.72
4.00,127.57,2086.18,46.00,662.43
4.00,136.09,2886.92,56.00,925.53
3.00,87.56,1503.38,37.00,596.27
1.00,52.89,895.96,14.00,408.65
3.00,76.54,1585.32,24.00,401.98
4.00,114.21,2466.10,47.00,843.50
3.00,124.31,2140.88,45.00,805.63
1.00,79.88,1048.74,4.00,432.22
4.00,102.81,2875.94,53.00,655.99
3.00,72.98,1327.86,50.00,836.31
2.00,75.11,1471.87,42.00,672.53
3.00,120.31,2243.69,13.00,655.11
2.00,61.95,1561.72,12.00,476.84
4.00,70.18,892.63,55.00,820.50
2.00,53.68,751.84,10.00,552.66
3.00,89.39,1813.28,20.00,612.87
1.00,68.85,500.00,48.00,524.40
2.00,91.62,1713.38,7.00,415.34
2.00,83.66,1838.94,23.00,597.02
2.00,65.05,1125.50,45.00,682.00
3.00,101.62,1759.26,54.00,947.72
1.00,66.03,500.00,12.00,500.85
1.00,96.59,1546.89,23.00,556.27
5.00,119.65,3130.32,24.00,480.34
1.00,42.71,500.00,47.00,617.10
4.00,85.70,1902.48,50.00,837.52
1.00,123.80,1452.83,42.00,736.04
4.00,115.69,2578.36,43.00,931.64
3.00,102.17,2329.95,55.00,730.00
2.00,151.58,2325.91,36.00,1035.46
5.00,141.61,3398.96,61.00,1092.00
2.00,71.88,974.34,55.00,746.12
4.00,139.80,3283.49,38.00,762.14
5.00,108.99,3001.73,33.00,777.75
4.00,124.96,2917.53,39.00,891.14
3.00,78.11,1855.23,19.00,482.21
4.00,100.48,1871.84,57.00,818.69
1.00,69.51,1291.88,22.00,459.74
3.00,84.57,1829.60,56.00,672.78
1.00,32.51,500.00,44.00,703.36
5.00,143.48,3211.43,41.00,952.07
3.00,71.10,1123.37,53.00,853.70
3.00,118.28,2350.76,31.00,785.88
4.00,120.50,2419.08,14.00,536.94
1.00,70.99,626.22,14.00,412.18
5.00,134.38,3584.86,54.00,1121.11
3.00,83.23,1811.13,52.00,865.74
4.00,134.02,2519.67,30.00,498.60
4.00,140.85,2813.38,59.00,1190.21
5.00,135.34,3097.10,58.00,999.12
2.00,81.10,1113.39,38.00,713.02
5.00,86.85,3018.85,59.00,731.63
1.00,55.38,500.00,6.00,270.96
3.00,115.87,1930.41,31.00,692.92
1.00,85.53,994.01,32.00,700.89
5.00,111.10,2863.44,48.00,666.11
3.00,95.13,2368.28,58.00,867.52
1.00,64.87,500.00,36.00,616.55
1.00,83.61,1558.29,11.00,438.00
4.00,129.07,2932.78,51.00,972.92
5.00,118.53,2437.70,43.00,647.96
5.00,136.82,3123.41,38.00,789.80
1.00,94.15,1945.38,6.00,490.12
3.00,97.16,1561.38,20.00,456.54
4.00,112.90,3055.95,55.00,828.46
2.00,76.33,1516.79,51.00,736.17
2.00,104.90,1951.54,21.00,533.17
3.00,134.97,2570.30,39.00,885.92
1.00,45.70,609.11,16.00,545.83
2.00,116.86,2435.24,13.00,514.17
2.00,86.13,1412.86,38.00,731.17
1.00,54.80,500.00,46.00,658.54
1.00,66.33,500.00,8.00,376.00
2.00,88.84,1959.42,27.00,523.28
3.00,114.18,2081.70,55.00,1035.75
2.00,84.98,1185.48,9.00,435.14
2.00,78.41,1576.08,7.00,291.60
3.00,133.70,2332.06,58.00,1000.84
3.00,118.05,2533.23,51.00,1125.81
2.00,93.48,2137.71,34.00,705.83
5.00,104.60,2053.68,55.00,833.45
3.00,103.47,2071.96,52.00,950.76
5.00,127.99,2757.42,43.00,960.76
2.00,96.30,1713.95,28.00,719.82
1.00,87.46,1620.31,27.00,673.80
2.00,61.10,999.75,7.00,489.68
4.00,125.69,2451.04,31.00,711.01
2.00,83.59,1621.19,27.00,513.37
2.00,105.21,1433.67,18.00,456.13
2.00,75.14,1501.00,12.00,447.72
2.00,85.04,1282.71,19.00,473.39
1.00,103.38,1200.07,48.00,883.33
5.00,123.78,3047.00,16.00,534.54
2.00,98.31,2057.80,18.00,458.92
3.00,123.63,1757.27,45.00,969.54
2.00,58.95,940.87,37.00,628.12
1.00,57.94,500.00,14.00,545.09
1.00,84.90,1639.35,47.00,941.01
